Band_code,Band_num,WL_code,WL_num,Pval_cat,nSIM,K_obs,K_pval,K_sim_mean,K_sim_SD,K_sim_SES,K_BM_pval,K_BM_mean,K_BM_SD,K_BM_SES,species,extra_y,Blomberg's K
band320_1979nm,band320,1979nm,1979,no_diff,1000,0.07367444253877004,0.22200000000000017,0.05319595298041236,0.04165774858727839,0.4915889661068116,9.99000999000999e-4,1.0047479255648644,0.7681610242425774,-1.212081130963592,no_diff,0.15,0.07367444253877004
band321_1984nm,band321,1984nm,1984,no_diff,1000,0.07365916954854268,0.20000000000000015,0.05139110198630337,0.0392050953561205,0.567989118760374,9.99000999000999e-4,0.9634004767056606,0.6924900840522696,-1.284843390031791,no_diff,0.15,0.07365916954854268
band322_1989nm,band322,1989nm,1989,no_diff,1000,0.07494345134944971,0.21300000000000016,0.05361742093074196,0.04482395623078997,0.4757730511091904,9.99000999000999e-4,0.9931474574738098,0.7125769506614968,-1.2885682104535887,no_diff,0.15,0.07494345134944971
band323_1994nm,band323,1994nm,1994,no_diff,1000,0.07478830049206751,0.19100000000000017,0.05114325688010676,0.04285637983294758,0.551727507179285,9.99000999000999e-4,0.9791110576261608,0.7283484985902534,-1.2416072235810809,no_diff,0.15,0.07478830049206751
band324_1999nm,band324,1999nm,1999,no_diff,1000,0.0767261644849131,0.18800000000000017,0.05191300009409132,0.04638618418860969,0.5349257505193699,9.99000999000999e-4,0.988387856740346,0.6778601490464087,-1.3449111790063606,no_diff,0.15,0.0767261644849131
band325_2004nm,band325,2004nm,2004,no_diff,1000,0.07037367048900621,0.1580000000000001,0.046750311780477,0.03152052009193296,0.7494596738768635,9.99000999000999e-4,1.0042078105243883,0.7439452228983255,-1.255245831671949,no_diff,0.15,0.07037367048900621
band326_2009nm,band326,2009nm,2009,no_diff,1000,0.07478754398104237,0.1420000000000001,0.04649347789131678,0.03273624800337122,0.864303877671376,9.99000999000999e-4,1.0110256881199462,0.7589095456014413,-1.2336623640659683,no_diff,0.15,0.07478754398104237
band327_2014nm,band327,2014nm,2014,no_diff,1000,0.07446542282052977,0.1490000000000001,0.04646406997946896,0.02931045430417429,0.9553367051384444,9.99000999000999e-4,0.9837474402291732,0.7142996042150133,-1.2729700703221138,no_diff,0.15,0.07446542282052977
band328_2019nm,band328,2019nm,2019,no_diff,1000,0.07382664230077271,0.1590000000000001,0.04597532663819544,0.03326356170300363,0.8372920468123639,9.99000999000999e-4,1.019627632070047,0.7589088427583034,-1.2462642895709308,no_diff,0.15,0.07382664230077271
band329_2024nm,band329,2024nm,2024,no_diff,1000,0.07650641159799135,0.1360000000000001,0.04638983232522563,0.03151765187595945,0.9555464154275268,9.99000999000999e-4,1.0163113011357436,0.7946954583240105,-1.182597534305498,no_diff,0.15,0.07650641159799135
band330_2029nm,band330,2029nm,2029,no_diff,1000,0.07668174234102007,0.1400000000000001,0.04606798861334843,0.03100039675524511,0.9875278038979272,9.99000999000999e-4,0.9968178453102028,0.7179276178197281,-1.2816558106004343,no_diff,0.15,0.07668174234102007
band331_2034nm,band331,2034nm,2034,no_diff,1000,0.07814868587998174,0.1290000000000001,0.04638675982271575,0.03033969998892944,1.0468767347355277,9.99000999000999e-4,1.0051386699943772,0.8118380805339248,-1.141840973393042,no_diff,0.15,0.07814868587998174
band332_2039nm,band332,2039nm,2039,no_diff,1000,0.07798802563100249,0.10800000000000008,0.04553870750903592,0.02894901245130216,1.1209127833480534,9.99000999000999e-4,0.9701261537810296,0.7347820460555815,-1.214153411803073,no_diff,0.15,0.07798802563100249
band333_2044nm,band333,2044nm,2044,no_diff,1000,0.07875735547401755,0.1240000000000001,0.04702361559694733,0.03023896607087382,1.049432040853942,9.99000999000999e-4,1.0403591897726143,0.7534588502754613,-1.2762499689890685,no_diff,0.15,0.07875735547401755
band334_2049nm,band334,2049nm,2049,no_diff,1000,0.0808999614477335,0.10900000000000008,0.04556745901554131,0.02806192623781895,1.2590904178407647,9.99000999000999e-4,0.9857576946649276,0.7457776665442734,-1.2133076301547798,no_diff,0.15,0.0808999614477335
band335_2054nm,band335,2054nm,2054,no_diff,1000,0.0805195748881853,0.08700000000000006,0.04372209131844166,0.02673693564514296,1.3762790193358705,9.99000999000999e-4,0.9611418450902124,0.7144363268872176,-1.2326112727762286,no_diff,0.15,0.0805195748881853
band336_2059nm,band336,2059nm,2059,no_diff,1000,0.07895657588140977,0.11500000000000007,0.04561228360335393,0.02953153791467941,1.129107883727288,9.99000999000999e-4,1.006305466898286,0.7481813881605175,-1.2394706760841256,no_diff,0.15,0.07895657588140977
band337_2064nm,band337,2064nm,2064,no_diff,1000,0.08129735276645257,0.08400000000000006,0.04387963785545856,0.02663466411033379,1.404850264151692,9.99000999000999e-4,1.0317717257445749,0.8148707197077892,-1.1664112478099102,no_diff,0.15,0.08129735276645257
band338_2069nm,band338,2069nm,2069,no_diff,1000,0.08157789719549306,0.08900000000000007,0.04437214746557368,0.02506355594107658,1.4844561488955763,9.99000999000999e-4,1.0043460475067942,0.7490696188889706,-1.2318856979942163,no_diff,0.15,0.08157789719549306
band339_2074nm,band339,2074nm,2074,no_diff,1000,0.08266003662132013,0.07400000000000005,0.04344652880918124,0.02473970583967194,1.5850434142695884,9.99000999000999e-4,0.990184867771784,0.7336709342231278,-1.2369644057269724,no_diff,0.15,0.08266003662132013
band340_2079nm,band340,2079nm,2079,no_diff,1000,0.08351686187681386,0.05800000000000004,0.04352099621828891,0.02363450194613166,1.69226606719636,9.99000999000999e-4,1.018523834209175,0.7690808087514497,-1.2157460720548745,no_diff,0.15,0.08351686187681386
band341_2084nm,band341,2084nm,2084,no_diff,1000,0.08647967736494151,0.06000000000000004,0.04342007872574977,0.02335208247888605,1.8439297085441688,9.99000999000999e-4,0.9727827959224348,0.7265498294712693,-1.2198793291335308,no_diff,0.15,0.08647967736494151
band342_2089nm,band342,2089nm,2089,diff,1000,0.08736049318625284,0.03900000000000003,0.0426920215692437,0.02313423680629943,1.9308383497157753,9.99000999000999e-4,0.9983360729755756,0.7187096417812683,-1.2675154566335547,diff,0.15,0.08736049318625284
band343_2094nm,band343,2094nm,2094,diff,1000,0.08908774437702344,0.04300000000000003,0.0431162200271771,0.02354881750167394,1.9521797366928724,9.99000999000999e-4,1.0222811765208786,0.8041793653026027,-1.1604294668673898,diff,0.15,0.08908774437702344
band344_2099nm,band344,2099nm,2099,diff,1000,0.0888741151150963,0.04100000000000003,0.04243968954318934,0.02337361901870677,1.9866168578662875,9.99000999000999e-4,0.9794991119593652,0.744010532543977,-1.197059662312813,diff,0.15,0.0888741151150963
band345_2104nm,band345,2104nm,2104,diff,1000,0.08949818607349659,0.03400000000000002,0.0427428048494478,0.02207887230501836,2.117652594667239,9.99000999000999e-4,1.0021759665918433,0.7958131035332845,-1.1468494002752676,diff,0.15,0.08949818607349659
band346_2109nm,band346,2109nm,2109,diff,1000,0.0911913986309674,0.01800000000000001,0.0410020548154397,0.01936449638805684,2.5918228292516945,9.99000999000999e-4,1.013278702893648,0.7885350279997199,-1.1693675886558184,diff,0.15,0.0911913986309674
band347_2114nm,band347,2114nm,2114,diff,1000,0.09096849999275589,0.03900000000000003,0.04245109045200127,0.02299763274304419,2.1096697248297898,9.99000999000999e-4,0.9837883773545586,0.7568423909473924,-1.1796642049135195,diff,0.15,0.09096849999275589
band348_2119nm,band348,2119nm,2119,diff,1000,0.09265852451399652,0.03100000000000002,0.04170852507100719,0.02160246912452518,2.3585266642110847,9.99000999000999e-4,1.0191349922411408,0.7803047575290698,-1.18732643725119,diff,0.15,0.09265852451399652
band349_2124nm,band349,2124nm,2124,diff,1000,0.09407827909843204,0.02500000000000001,0.04175010593330133,0.02148631902192,2.435418235750216,9.99000999000999e-4,1.0208915097943454,0.7856640930391573,-1.1796558337173764,diff,0.15,0.09407827909843204
band350_2129nm,band350,2129nm,2129,diff,1000,0.09425757079443556,0.02900000000000002,0.04185146729894017,0.0224868947706241,2.3305175761286714,9.99000999000999e-4,0.982798990999922,0.7396964884312148,-1.2012243320094025,diff,0.15,0.09425757079443556
band351_2134nm,band351,2134nm,2134,diff,1000,0.09508940626736244,0.02200000000000001,0.04259794100164293,0.02084300087200315,2.518421679683723,9.99000999000999e-4,0.9993777404980112,0.727057822403198,-1.2437639846052926,diff,0.15,0.09508940626736244
band352_2140nm,band352,2140nm,2140,diff,1000,0.0967916256979398,0.02300000000000001,0.04290188661906869,0.02088074300043474,2.580834363880113,9.99000999000999e-4,1.0235531257437227,0.8204100124487304,-1.1296321180669389,diff,0.15,0.0967916256979398
band353_2145nm,band353,2145nm,2145,diff,1000,0.09736031400498468,0.012,0.04018739292527745,0.01832807234345092,3.1194181258312494,9.99000999000999e-4,0.9989160155590382,0.7297113799327964,-1.2354962884600802,diff,0.15,0.09736031400498468
band354_2150nm,band354,2150nm,2150,diff,1000,0.09665558618332752,0.02600000000000001,0.04198435632456073,0.02082357876941086,2.625448318186161,9.99000999000999e-4,0.99976411030752,0.7300434224442166,-1.2370613806786266,diff,0.15,0.09665558618332752
band355_2155nm,band355,2155nm,2155,diff,1000,0.09639273074089924,0.017,0.04046018211056595,0.01932005794083798,2.8950507706348683,9.99000999000999e-4,1.0131333258905608,0.7711240533820163,-1.1888367262426796,diff,0.15,0.09639273074089924
band356_2160nm,band356,2160nm,2160,diff,1000,0.09496631653794864,0.01900000000000001,0.04115660856600966,0.02010318831442333,2.676675317881413,9.99000999000999e-4,0.9813640228581928,0.7344059437587348,-1.2069587860136402,diff,0.15,0.09496631653794864
band357_2165nm,band357,2165nm,2165,diff,1000,0.0987275076516018,0.02000000000000001,0.04121630667449708,0.01977089027227545,2.9088827151983225,9.99000999000999e-4,0.9766347191575114,0.7346025214721414,-1.1950778629871648,diff,0.15,0.0987275076516018
band358_2170nm,band358,2170nm,2170,diff,1000,0.0980861546387387,0.01800000000000001,0.04080732023239732,0.0205601936680166,2.7859092833081736,9.99000999000999e-4,0.9753880706312068,0.704261958493423,-1.2457039676957948,diff,0.15,0.0980861546387387
band359_2175nm,band359,2175nm,2175,diff,1000,0.09699468115254622,0.016,0.04140256117059898,0.02098094652902962,2.6496478557356298,9.99000999000999e-4,0.9645296520862215,0.6862036530273257,-1.2642529183666833,diff,0.15,0.09699468115254622
band360_2180nm,band360,2180nm,2180,diff,1000,0.09962826868007556,0.01900000000000001,0.04187491810668702,0.02156652648349015,2.6779161965465565,9.99000999000999e-4,1.0303397945067123,0.7617611357694962,-1.2217891962766971,diff,0.15,0.09962826868007556
band361_2185nm,band361,2185nm,2185,diff,1000,0.0980881677456336,0.02300000000000001,0.04033751242761626,0.01995144733866805,2.89455969472903,9.99000999000999e-4,0.9960850883492444,0.7402043218005809,-1.2131743819317242,diff,0.15,0.0980881677456336
band362_2190nm,band362,2190nm,2190,diff,1000,0.09964892585500532,0.016,0.04019485558480518,0.01939305772352534,3.0657398703082053,9.99000999000999e-4,0.9933357867096022,0.7280462879265603,-1.2275137936624507,diff,0.15,0.09964892585500532
band363_2195nm,band363,2195nm,2195,diff,1000,0.09929824077338004,0.016,0.04048935224343758,0.01891146753849177,3.1096946025074357,9.99000999000999e-4,1.0254192096059829,0.7637649574537374,-1.2125732658907693,diff,0.15,0.09929824077338004
band364_2200nm,band364,2200nm,2200,diff,1000,0.10040031778882096,0.008,0.04124360627717804,0.01920857723465279,3.079702925884724,9.99000999000999e-4,1.0237538459782958,0.784074053306189,-1.177635612728146,diff,0.15,0.10040031778882096
band365_2205nm,band365,2205nm,2205,diff,1000,0.10059078571803326,0.01,0.04175873681336135,0.01874197503639976,3.1390527834132276,9.99000999000999e-4,1.00362791564158,0.7633886175822263,-1.182932400516541,diff,0.15,0.10059078571803326
band366_2210nm,band366,2210nm,2210,diff,1000,0.10393451463649928,0.01,0.04014071713868607,0.01867098916945546,3.416733678051496,9.99000999000999e-4,0.972699707957436,0.6635926796308629,-1.3091844138549045,diff,0.15,0.10393451463649928
band367_2215nm,band367,2215nm,2215,diff,1000,0.10405765059548332,0.008,0.04056917355989169,0.0182505201186249,3.478721517136422,9.99000999000999e-4,0.9785581469574742,0.7057087421619248,-1.2391804778880533,diff,0.15,0.10405765059548332
band368_2220nm,band368,2220nm,2220,diff,1000,0.1017715073941708,0.012,0.03979802609012147,0.01845964839833748,3.3572406129702226,9.99000999000999e-4,0.9792236752350046,0.7375637453709694,-1.1896628235156883,diff,0.15,0.1017715073941708
band369_2225nm,band369,2225nm,2225,diff,1000,0.10397245862260898,0.012,0.04034458821042541,0.01953394827058297,3.2572969647924968,9.99000999000999e-4,0.9697924823192888,0.7036802024678387,-1.2304169147578825,diff,0.15,0.10397245862260898
band370_2230nm,band370,2230nm,2230,diff,1000,0.10430967577726476,0.011,0.04129498821259247,0.0205808212062315,3.0618159952525397,9.99000999000999e-4,0.99786806070405,0.7371768038215469,-1.2121357865501892,diff,0.15,0.10430967577726476
band371_2235nm,band371,2235nm,2235,diff,1000,0.10164735402167611,0.014,0.04120842418196725,0.02004149423876855,3.015689804345772,9.99000999000999e-4,0.9854352149523684,0.7347943039336641,-1.2027690691114543,diff,0.15,0.10164735402167611
band372_2240nm,band372,2240nm,2240,diff,1000,0.1041101494576108,0.014,0.04139494297407987,0.0196627291737878,3.189547388321657,9.99000999000999e-4,1.0270791069172989,0.7643439623532446,-1.2075309061355997,diff,0.15,0.1041101494576108
band373_2245nm,band373,2245nm,2245,diff,1000,0.1035671421358513,0.01,0.03999113819056227,0.01870218586753768,3.399388948199958,9.99000999000999e-4,0.9647942907756234,0.7564244017307538,-1.138550193078412,diff,0.15,0.1035671421358513
band374_2250nm,band374,2250nm,2250,diff,1000,0.10396959800315568,0.011,0.04184886979746899,0.01967808769750749,3.15684781776611,9.99000999000999e-4,0.9954958638141032,0.7671303967958943,-1.1621573979269009,diff,0.15,0.10396959800315568
band375_2255nm,band375,2255nm,2255,diff,1000,0.10518526401925372,0.008,0.03936772328970672,0.01817497946849357,3.621326827006437,9.99000999000999e-4,1.017959724232696,0.7942715478223356,-1.149196975160457,diff,0.15,0.10518526401925372
band376_2260nm,band376,2260nm,2260,diff,1000,0.10311814408120008,0.011,0.03952514163654032,0.01833961311593486,3.4675214816503,9.99000999000999e-4,1.0143753812804983,0.7474995387848248,-1.2190739792036351,diff,0.15,0.10311814408120008
band377_2265nm,band377,2265nm,2265,diff,1000,0.10197616821593104,0.008,0.04161779444159604,0.01823505132830659,3.3100194064515547,9.99000999000999e-4,0.977716585854832,0.7063657892810592,-1.2397831703177915,diff,0.15,0.10197616821593104
band378_2270nm,band378,2270nm,2270,diff,1000,0.09971179882645605,0.015,0.04039140299761046,0.01870203592681163,3.1718683495737805,9.99000999000999e-4,1.007043927319026,0.7759762971380498,-1.1692781491380415,diff,0.15,0.09971179882645605
band379_2275nm,band379,2275nm,2275,diff,1000,0.10043981638196264,0.015,0.04043363218630468,0.0180953078404367,3.3161184504175756,9.99000999000999e-4,1.0143014397361971,0.7402747568351794,-1.2344897822278489,diff,0.15,0.10043981638196264
band380_2280nm,band380,2280nm,2280,diff,1000,0.0989339099690024,0.02000000000000001,0.04133429302538864,0.02021001335146966,2.8500533840283255,9.99000999000999e-4,1.0409994370098323,0.785992210286401,-1.1985685286849836,diff,0.15,0.0989339099690024
band381_2285nm,band381,2285nm,2285,diff,1000,0.09805121373572552,0.01800000000000001,0.04103633334060348,0.01984694883427018,2.8727277361985815,9.99000999000999e-4,0.9913933997391444,0.7132154361026091,-1.2525558769242553,diff,0.15,0.09805121373572552
band382_2290nm,band382,2290nm,2290,diff,1000,0.09666307328245012,0.014,0.04000103815218778,0.01905528572493642,2.973559984782195,9.99000999000999e-4,1.0330020953519157,0.8035903617489704,-1.1651944406495556,diff,0.15,0.09666307328245012
band383_2295nm,band383,2295nm,2295,diff,1000,0.0968730369378526,0.01900000000000001,0.04031962504166454,0.01887838538326288,2.995669955245588,9.99000999000999e-4,1.000254030762788,0.7542562561890569,-1.1977109721162191,diff,0.15,0.0968730369378526
band384_2300nm,band384,2300nm,2300,diff,1000,0.09671959003606932,0.02600000000000001,0.04161540030317291,0.02140628199507537,2.574206475723967,9.99000999000999e-4,0.977323313179559,0.6954974262658804,-1.2661495066508632,diff,0.15,0.09671959003606932
band385_2305nm,band385,2305nm,2305,diff,1000,0.09453492991112795,0.02200000000000001,0.04146131308337597,0.02046745792219485,2.5930732106305747,9.99000999000999e-4,1.0128851101694811,0.7287653744158933,-1.2601451886958988,diff,0.15,0.09453492991112795
band386_2310nm,band386,2310nm,2310,diff,1000,0.092270806494102,0.02700000000000001,0.04102503175205826,0.02083166688307699,2.459993961581357,9.99000999000999e-4,1.001553201666131,0.7487357149459327,-1.214423697202276,diff,0.15,0.092270806494102
band387_2315nm,band387,2315nm,2315,diff,1000,0.09170075074437466,0.03300000000000002,0.04147794756155012,0.02082628321152377,2.4115106220698483,9.99000999000999e-4,0.935409765184735,0.7048200259109845,-1.1970559624066597,diff,0.15,0.09170075074437466
band388_2320nm,band388,2320nm,2320,diff,1000,0.08813665853029039,0.03200000000000002,0.04129095668136245,0.02178562736874865,2.150303090014649,9.99000999000999e-4,0.9869947082236312,0.7691735045013719,-1.1686024602160978,diff,0.15,0.08813665853029039
band389_2325nm,band389,2325nm,2325,no_diff,1000,0.0874869729144923,0.05300000000000004,0.04400722532175678,0.02284612956816675,1.903155957467699,9.99000999000999e-4,0.9668490000040492,0.7248738229496744,-1.2131242696987394,no_diff,0.15,0.0874869729144923
band390_2330nm,band390,2330nm,2330,diff,1000,0.08822193834185847,0.04400000000000003,0.04259115721746997,0.02315127313396934,1.9709836629863553,9.99000999000999e-4,0.9975282179207576,0.7877196500481882,-1.1543526678854248,diff,0.15,0.08822193834185847
band391_2335nm,band391,2335nm,2335,no_diff,1000,0.08854494283611752,0.05900000000000004,0.04381331822210296,0.02407497792832255,1.858013110009579,9.99000999000999e-4,0.9701242233033036,0.7164121883602771,-1.2305475741345815,no_diff,0.15,0.08854494283611752
band392_2340nm,band392,2340nm,2340,no_diff,1000,0.0847487898852025,0.06300000000000004,0.04482459342823687,0.0245707603059062,1.624866140074991,9.99000999000999e-4,0.979541910941016,0.779022119858134,-1.148610672593947,no_diff,0.15,0.0847487898852025
band393_2345nm,band393,2345nm,2345,no_diff,1000,0.08284010362956701,0.07600000000000005,0.04322448671227022,0.02413714098219942,1.6412721351924973,9.99000999000999e-4,0.9928267827945412,0.8036549657772986,-1.1323101553722512,no_diff,0.15,0.08284010362956701
band394_2350nm,band394,2350nm,2350,no_diff,1000,0.08197477759836516,0.06300000000000004,0.04298549150990523,0.02326679805712691,1.6757478185322117,9.99000999000999e-4,0.9980380185555284,0.7126648261474318,-1.2854054351317932,no_diff,0.15,0.08197477759836516
band395_2355nm,band395,2355nm,2355,no_diff,1000,0.08211423056068791,0.07400000000000005,0.04371549432726018,0.0246520434207112,1.5576289388313898,9.99000999000999e-4,0.940208495788443,0.6236571501045948,-1.3759070429703923,no_diff,0.15,0.08211423056068791
band396_2360nm,band396,2360nm,2360,no_diff,1000,0.08134396368806553,0.09200000000000008,0.04452794967531683,0.0250398579170395,1.470296442365017,9.99000999000999e-4,1.0170989808906523,0.7697027067724845,-1.2157356456837636,no_diff,0.15,0.08134396368806553
band397_2365nm,band397,2365nm,2365,no_diff,1000,0.07916650383853836,0.11500000000000007,0.04627006876182535,0.02947273086656914,1.1161651502754828,9.99000999000999e-4,0.9710980283858702,0.7432047981525037,-1.2001154012521724,no_diff,0.15,0.07916650383853836
band398_2370nm,band398,2370nm,2370,no_diff,1000,0.07780816075275925,0.1210000000000001,0.04600065745106015,0.03130118452835455,1.0161757064780057,9.99000999000999e-4,1.010875766443598,0.7431731585936339,-1.2555184412964504,no_diff,0.15,0.07780816075275925
band399_2375nm,band399,2375nm,2375,no_diff,1000,0.07621839089531843,0.11400000000000007,0.04510577164084137,0.02573381918595849,1.209016781755173,9.99000999000999e-4,0.996934748766332,0.7338302246879552,-1.2546721665253395,no_diff,0.15,0.07621839089531843
band400_2380nm,band400,2380nm,2380,no_diff,1000,0.07501240236627195,0.1510000000000001,0.04624264644805064,0.03001835962607131,0.9584053318234756,9.99000999000999e-4,1.0263769534823253,0.7661091726949913,-1.241813288528288,no_diff,0.15,0.07501240236627195
band401_2385nm,band401,2385nm,2385,no_diff,1000,0.07172129247682159,0.17300000000000013,0.04743975981141596,0.03284228143133149,0.7393375736145138,9.99000999000999e-4,1.007844942942331,0.7780262495588257,-1.2032031708394566,no_diff,0.15,0.07172129247682159
band402_2390nm,band402,2390nm,2390,no_diff,1000,0.07389957272638775,0.1450000000000001,0.04666341244386522,0.03222204402947165,0.8452648211147368,9.99000999000999e-4,1.0237468774609289,0.7336757654017141,-1.29464178800354,no_diff,0.15,0.07389957272638775
band403_2395nm,band403,2395nm,2395,no_diff,1000,0.07698700588410108,0.1310000000000001,0.04605828075589811,0.03104517522497332,0.9962490114510072,9.99000999000999e-4,0.9982214638313424,0.7834928922570977,-1.1758044866154886,no_diff,0.15,0.07698700588410108
band404_2400nm,band404,2400nm,2400,no_diff,1000,0.07581356592582751,0.1560000000000001,0.04779664291509973,0.03263955758090109,0.8583732466742066,9.99000999000999e-4,0.9777612431409268,0.7197871325940196,-1.2530755780040086,no_diff,0.15,0.07581356592582751
